id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_
976,2022-12-02 18:29:42.310342,,,,,,f,,,{},Response,17,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,155.193.143.141,"{""time_taken"": 5.449, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:29:36.794Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:29:36.807Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:29:36.811Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:29:36.831Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:29:36.832Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
989,2022-12-02 18:30:36.21911,,,,,,f,,,{},Response,15,country,"""USA""",ModularPage,,98.97.113.243,"{""time_taken"": 8.578, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.6, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:30:28.054Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:30:28.068Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:30:28.069Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:30:28.074Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:30:28.074Z"", ""info"": null}], ""prompt"": {""text"": ""\n            What country are you from?\n            ""}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
1521,2022-12-02 19:10:36.558054,,,,,,f,,,{},Response,27,reproduce,"[0, 1, 0, 1, 0, 1, 0, 1, 0]",NecklaceInteractivePage,,208.218.228.191,"{""time_taken"": 20.946, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:10:15.198Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:10:15.203Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:10:15.207Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:10:15.217Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T19:10:15.217Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1527,2022-12-02 19:10:52.477216,,,,,,f,,,{},Response,25,choose,0,NecklaceNAFCPage,,173.241.76.179,"{""time_taken"": 1.185, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:10:51.868Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:10:51.885Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:10:51.889Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:10:51.912Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1546,2022-12-02 19:12:18.842216,,,,,,f,,,{},Response,27,choose,4,NecklaceNAFCPage,,208.218.228.191,"{""time_taken"": 4.291, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:12:14.135Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:12:14.138Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:12:14.143Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:12:14.159Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1555,2022-12-02 19:12:53.567941,,,,,,f,,,{},Response,27,choose,4,NecklaceNAFCPage,,208.218.228.191,"{""time_taken"": 5.979, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:12:47.188Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:12:47.192Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:12:47.209Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:12:47.240Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1556,2022-12-02 19:13:12.545543,,,,,,f,,,{},Response,27,reproduce,"[0, 0, 2, 2, 1, 1, 2, 2, 0]",NecklaceInteractivePage,,208.218.228.191,"{""time_taken"": 17.487, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:12:54.640Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:12:54.642Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:12:54.647Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:12:54.660Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T19:12:54.660Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
923,2022-12-02 18:27:21.59473,,,,,,f,,,{},Response,17,choose,3,NecklaceNAFCPage,,155.193.143.141,"{""time_taken"": 182.731, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 4.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:24:18.506Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:24:18.512Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:24:18.517Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:24:18.552Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
930,2022-12-02 18:27:35.157265,,,,,,f,,,{},Response,15,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,98.97.113.243,"{""time_taken"": 7.4, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.75, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:27:28.165Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:27:28.175Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:27:28.175Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:27:28.177Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:27:28.177Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
940,2022-12-02 18:27:58.329351,,,,,,f,,,{},Response,17,choose,0,NecklaceNAFCPage,,155.193.143.141,"{""time_taken"": 2.844, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:27:55.138Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:27:55.153Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:27:55.158Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:27:55.205Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
942,2022-12-02 18:28:06.406595,,,,,,f,,,{},Response,15,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,98.97.113.243,"{""time_taken"": 4.568, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.75, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:28:02.266Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:28:02.277Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:28:02.277Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:28:02.279Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:28:02.279Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1522,2022-12-02 19:10:36.748566,,,,,,f,,,{},Response,25,choose,0,NecklaceNAFCPage,,173.241.76.179,"{""time_taken"": 0.894, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:10:36.431Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:10:36.448Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:10:36.455Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:10:36.475Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1539,2022-12-02 19:11:53.471513,,,,,,f,,,{},Response,27,choose,4,NecklaceNAFCPage,,208.218.228.191,"{""time_taken"": 6.35, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:11:46.712Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:11:46.717Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:11:46.721Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:11:46.742Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1567,2022-12-02 19:14:37.054647,,,,,,f,,,{},Response,27,reproduce,"[0, 0, 2, 2, 1, 1, 2, 2, 0]",NecklaceInteractivePage,,208.218.228.191,"{""time_taken"": 12.936, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:14:23.597Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:14:23.773Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:14:23.779Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:14:23.793Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T19:14:23.793Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1652,2022-12-02 19:18:50.00835,,,,,,f,,,{},Response,29,choose,4,NecklaceNAFCPage,,72.2.254.83,"{""time_taken"": 1.598, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:18:26.636Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:18:26.644Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:18:26.649Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:18:26.663Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1663,2022-12-02 19:19:26.978556,,,,,,f,,,{},Response,18,choose,3,NecklaceNAFCPage,,131.106.53.170,"{""time_taken"": 114.137, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:17:31.201Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:17:31.211Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:17:31.215Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:17:31.233Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1693,2022-12-02 19:20:28.60981,,,,,,f,,,{},Response,29,choose,0,NecklaceNAFCPage,,72.2.254.83,"{""time_taken"": 0.991, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:20:05.845Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:20:05.853Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:20:05.858Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:20:05.872Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
929,2022-12-02 18:27:34.989375,,,,,,f,,,{},Response,19,color_blindness_trial,"""29""",ModularPage,,202.182.66.56,"{""time_taken"": 7.12, ""platform"": ""Chrome 107.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:27:27.173Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:27:27.182Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:27:27.188Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2022-12-02T18:27:27.198Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:27:27.198Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:27:27.198Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2022-12-02T18:27:30.206Z"", ""info"": null}], ""prompt"": {""text"": ""Write down the number in the image."", ""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-3.jpg"", ""show_after"": 0.0, ""hide_after"": 3.0}, ""control"": {""one_line"": true, ""width"": ""100px"", ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
938,2022-12-02 18:27:53.380269,,,,,,f,,,{},Response,17,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,155.193.143.141,"{""time_taken"": 6.179, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:27:47.137Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:27:47.145Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:27:47.150Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:27:47.170Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:27:47.170Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
955,2022-12-02 18:28:41.280697,,,,,,f,,,{},Response,15,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,98.97.113.243,"{""time_taken"": 4.917, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.75, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:28:36.620Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:28:36.630Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:28:36.630Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:28:36.633Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:28:36.633Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
956,2022-12-02 18:28:45.716514,,,,,,f,,,{},Response,15,choose,0,NecklaceNAFCPage,,98.97.113.243,"{""time_taken"": 1.039, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 4.75, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:28:45.105Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:28:45.115Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:28:45.115Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:28:45.119Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
964,2022-12-02 18:29:03.768749,,,,,,f,,,{},Response,15,choose,0,NecklaceNAFCPage,,98.97.113.243,"{""time_taken"": 0.876, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 2.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:29:03.329Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:29:03.340Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:29:03.340Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:29:03.345Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
983,2022-12-02 18:30:10.557002,,,,,,f,,,{},Response,15,gender,"""Male""",ModularPage,,98.97.113.243,"{""time_taken"": 1.448, ""platform"": ""Chrome 108.0.0.0 32-bit on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 2.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:30:09.535Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:30:09.548Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:30:09.548Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:30:09.548Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:30:09.548Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2022-12-02T18:30:10.953Z"", ""info"": {""buttonId"": ""Male""}}], ""prompt"": {""text"": ""What gender do you identify as?""}, ""control"": {""choices"": [""Female"", ""Male"", ""Other""], ""labels"": {""py/id"": 11}}}"
988,2022-12-02 18:30:32.634146,,,,,,f,,,{},Response,17,choose,2,NecklaceNAFCPage,,155.193.143.141,"{""time_taken"": 1.616, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:30:30.944Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:30:30.949Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:30:30.956Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:30:31.005Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1530,2022-12-02 19:11:09.306647,,,,,,f,,,{},Response,25,reproduce,"[1, 2, 1, 2, 1, 2, 1, 2, 1]",NecklaceInteractivePage,,173.241.76.179,"{""time_taken"": 5.844, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:11:04.061Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:11:04.077Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:11:04.082Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:11:04.094Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T19:11:04.094Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
1553,2022-12-02 19:12:40.335056,,,,,,f,,,{},Response,25,mother_tongue,"""english""",ModularPage,,173.241.76.179,"{""time_taken"": 3.966, ""platform"": ""Chrome 107.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T19:12:36.962Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T19:12:36.980Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T19:12:36.984Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T19:12:36.994Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T19:12:36.994Z"", ""info"": null}], ""prompt"": {""text"": ""\n            What is your first language?\n            ""}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
946,2022-12-02 18:28:18.355222,,,,,,f,,,{},Response,17,choose,0,NecklaceNAFCPage,,155.193.143.141,"{""time_taken"": 2.399, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:28:15.890Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:28:15.896Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:28:15.902Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:28:15.931Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
953,2022-12-02 18:28:37.688693,,,,,,f,,,{},Response,17,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,155.193.143.141,"{""time_taken"": 6.211, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:28:31.123Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:28:31.128Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:28:31.132Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:28:31.149Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2022-12-02T18:28:31.149Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
974,2022-12-02 18:29:35.576276,,,,,,f,,,{},Response,17,choose,0,NecklaceNAFCPage,,155.193.143.141,"{""time_taken"": 1.619, ""platform"": ""Chrome 108.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 8.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2022-12-02T18:29:33.874Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2022-12-02T18:29:33.879Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2022-12-02T18:29:33.883Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2022-12-02T18:29:33.908Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
