id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_
2748,2023-04-10 22:53:46.506926,,,,,,f,,,{},Response,37,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,155.193.158.48,"{""time_taken"": 7.518, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 6.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:53:38.621Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:53:38.626Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:53:38.631Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:53:38.644Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:53:38.644Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2049,2023-04-10 22:15:16.784425,,,,,,f,,,{},Response,30,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 11.685, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 2.6, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:05.061Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:05.102Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:05.106Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:05.118Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:15:05.118Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2052,2023-04-10 22:15:24.396452,,,,,,f,,,{},Response,26,choose,4,NecklaceNAFCPage,,155.193.132.108,"{""time_taken"": 11.667, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 1.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:12.332Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:12.340Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:12.346Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:12.375Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2054,2023-04-10 22:15:27.145571,,,,,,f,,,{},Response,30,reproduce,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 6.488, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:20.629Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:20.648Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:20.654Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:20.666Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:15:20.666Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2069,2023-04-10 22:16:09.527895,,,,,,f,,,{},Response,21,education,"""High school""",ModularPage,,172.98.161.65,"{""time_taken"": 3.019, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.85, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:05.087Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:05.106Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:05.111Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:05.120Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:16:05.120Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2023-04-10T22:16:08.075Z"", ""info"": {""buttonId"": ""High school""}}], ""prompt"": {""text"": ""What is your highest educational qualification?""}, ""control"": {""choices"": [""None"", ""Elementary school"", ""Middle school"", ""High school"", ""Undergraduate"", ""Graduate"", ""PhD""], ""labels"": {""py/id"": 11}}}"
2076,2023-04-10 22:16:27.088677,,,,,,f,,,{},Response,21,country,"""usa""",ModularPage,,172.98.161.65,"{""time_taken"": 15.871, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.85, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:09.393Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:09.399Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:09.405Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:09.424Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:16:09.425Z"", ""info"": null}], ""prompt"": {""text"": ""\n            What country are you from?\n            ""}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": false}}"
2078,2023-04-10 22:16:30.755759,,,,,,f,,,{},Response,30,choose,2,NecklaceNAFCPage,,208.196.121.210,"{""time_taken"": 2.326, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:28.429Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:28.457Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:28.463Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:28.485Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2084,2023-04-10 22:16:49.245979,,,,,,f,,,{},Response,30,reproduce,"[0, 0, 0, 0, 1, 0, 0, 0, 1]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 7.573, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:41.684Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:41.789Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:41.795Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:41.809Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:16:41.809Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2085,2023-04-10 22:16:52.490893,,,,,,f,,,{},Response,30,choose,0,NecklaceNAFCPage,,208.196.121.210,"{""time_taken"": 2.164, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:50.304Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:50.310Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:50.316Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:50.339Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2103,2023-04-10 22:17:30.280509,,,,,,f,,,{},Response,30,reproduce,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 15.299, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:14.957Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:14.965Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:14.970Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:14.982Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:17:14.982Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2051,2023-04-10 22:15:22.076137,,,,,,f,,,{},Response,21,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,172.98.161.65,"{""time_taken"": 20.814, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 5.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:14:59.422Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:14:59.464Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:14:59.491Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:14:59.514Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:14:59.515Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2065,2023-04-10 22:16:03.017954,,,,,,f,,,{},Response,31,untitled,,InfoPage,,155.193.156.142,"{""time_taken"": 1.9, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 2.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:01.061Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:01.073Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:01.079Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:01.088Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:16:01.088Z"", ""info"": null}], ""content"": {""py/object"": ""markupsafe.Markup"", ""bytes"": ""ccopy_reg\n_reconstructor\np0\n(cmarkupsafe\nMarkup\np1\nc__builtin__\nunicode\np2\nV\\u000a            <p>We will now perform a quick test to check your ability to perceive colors.</p>\\u000a            <p>\\u000a                In each trial, you will be presented with an image that contains a number.\\u000a                This image will disappear after 3.0 seconds.\\u000a                You must enter the number that you see into the text box.\\u000a            </p>\\u000a            \np3\ntp4\nRp5\n.""}}"
2081,2023-04-10 22:16:41.233091,,,,,,f,,,{},Response,30,choose,2,NecklaceNAFCPage,,208.196.121.210,"{""time_taken"": 3.999, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:37.215Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:37.315Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:37.320Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:37.347Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2090,2023-04-10 22:17:04.406334,,,,,,f,,,{},Response,26,choose,0,NecklaceNAFCPage,,155.193.132.108,"{""time_taken"": 41.04, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 1.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:22.948Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:22.954Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:22.960Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:22.980Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2105,2023-04-10 22:17:34.499339,,,,,,f,,,{},Response,30,choose,1,NecklaceNAFCPage,,208.196.121.210,"{""time_taken"": 3.1, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:31.405Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:31.597Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:31.602Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:31.652Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2122,2023-04-10 22:18:13.057918,,,,,,f,,,{},Response,30,reproduce,"[0, 2, 0, 0, 0, 0, 0, 2, 0]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 8.178, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:18:04.846Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:18:04.860Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:18:04.864Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:18:04.876Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:18:04.876Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2136,2023-04-10 22:18:46.097334,,,,,,f,,,{},Response,29,choose,2,NecklaceNAFCPage,,155.193.158.84,"{""time_taken"": 3.375, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 5.7, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:18:42.103Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:18:42.236Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:18:42.242Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:18:42.262Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2749,2023-04-10 22:53:50.841868,,,,,,f,,,{},Response,37,choose,1,NecklaceNAFCPage,,155.193.158.48,"{""time_taken"": 2.403, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 6.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:53:48.373Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:53:48.377Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:53:48.384Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:53:48.406Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2750,2023-04-10 22:54:07.039437,,,,,,f,,,{},Response,35,choose,4,NecklaceNAFCPage,,104.171.29.33,"{""time_taken"": 24.027, ""platform"": ""Chrome 109.0.0.0 on Windows Server 2008 R2 / 7 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:53:42.918Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:53:42.925Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:53:42.929Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:53:42.968Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2062,2023-04-10 22:15:48.870577,,,,,,f,,,{},Response,30,reproduce,"[-1, -1, 0, 0, 0, 0, 0, -1, -1]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 4.688, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 6.3, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:44.190Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:44.221Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:44.225Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:44.237Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:15:44.237Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2073,2023-04-10 22:16:21.223441,,,,,,f,,,{},Response,26,reproduce,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",NecklaceInteractivePage,,155.193.132.108,"{""time_taken"": 30.462, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 1.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:50.364Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:50.373Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:50.378Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:50.396Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:15:50.396Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2086,2023-04-10 22:16:58.191805,,,,,,f,,,{},Response,29,reproduce,"[0, 0, 1, 1, 2, 1, 0, 0, 0]",NecklaceInteractivePage,,155.193.158.84,"{""time_taken"": 9.039, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:16:48.520Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:16:48.525Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:16:48.530Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:16:48.546Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:16:48.546Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2096,2023-04-10 22:17:17.435636,,,,,,f,,,{},Response,29,choose,3,NecklaceNAFCPage,,155.193.158.84,"{""time_taken"": 2.764, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:14.043Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:14.048Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:14.054Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:14.089Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2106,2023-04-10 22:17:36.112972,,,,,,f,,,{},Response,31,untitled,,InfoPage,,155.193.156.142,"{""time_taken"": 1.36, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 3.4, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:34.698Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:34.704Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:34.708Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:34.719Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:17:34.719Z"", ""info"": null}], ""content"": ""To help familiarize you with the task, you will see an example necklace now.""}"
2107,2023-04-10 22:17:41.086625,,,,,,f,,,{},Response,30,reproduce,"[0, 1, 1, 0, 0, 0, 1, 1, 0]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 6.201, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:34.845Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:34.881Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:34.885Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:34.898Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:17:34.898Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2112,2023-04-10 22:17:51.962451,,,,,,f,,,{},Response,30,reproduce,"[0, 2, 0, 0, 0, 0, 0, 2, 0]",NecklaceInteractivePage,,208.196.121.210,"{""time_taken"": 7.243, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:44.702Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:44.720Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:44.725Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:44.738Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:17:44.738Z"", ""info"": null}], ""prompt"": {""text"": ""Recolor this necklace like the necklace you just chose."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2116,2023-04-10 22:18:01.363683,,,,,,f,,,{},Response,26,untitled,,InfoPage,,155.193.132.108,"{""time_taken"": 41.335, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 1.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:17:19.630Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:17:19.634Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:17:19.641Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:17:19.653Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2023-04-10T22:17:19.654Z"", ""info"": null}], ""content"": ""You finished the experiment!""}"
2117,2023-04-10 22:18:04.524947,,,,,,f,,,{},Response,30,choose,4,NecklaceNAFCPage,,208.196.121.210,"{""time_taken"": 2.886, ""platform"": ""Chrome 111.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 10, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:18:01.646Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:18:01.678Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:18:01.684Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:18:01.707Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
2063,2023-04-10 22:15:49.299832,,,,,,f,,,{},Response,26,choose,4,NecklaceNAFCPage,,155.193.132.108,"{""time_taken"": 7.614, ""platform"": ""Chrome 109.0.0.0 on Windows 8.1 64-bit"", ""download_speed_megabits_per_sec"": 1.45, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2023-04-10T22:15:41.318Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2023-04-10T22:15:41.376Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2023-04-10T22:15:41.404Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2023-04-10T22:15:41.432Z"", ""info"": null}], ""prompt"": {""text"": ""Click on the necklace which you like most."", ""dimensions"": [640, 480], ""viewport_width"": 0.7, ""loop"": false, ""num_frames"": 1}, ""control"": {}}"
