id,creation_time,vars,token,kind,message,traceback,participant_id,worker_id,network_id,node_id,trial_id,response_id,asset_key,process_id,type,class
26,2022-11-30 21:34:47,{},2e564aa1,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",55,31f4d5d2-1e82-4b09-a86a-f44905469635,9,14,35,,,,ErrorRecord,ErrorRecord
27,2022-11-30 21:34:52,{},0dbf9bcc,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",56,8d8593ec-c2cf-47eb-8aa1-84fea5f56c87,4,11,36,,,,ErrorRecord,ErrorRecord
28,2022-11-30 21:36:12,{},e06fc8b2,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",72,fbf91f48-2c5d-4c54-b3fa-712ebff3441c,3,17,37,,,,ErrorRecord,ErrorRecord
29,2022-11-30 21:36:17,{},faa4af74,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",73,2b5681f5-97e3-4b5c-9c04-6bb7356e5adf,2,15,38,,,,ErrorRecord,ErrorRecord
30,2022-11-30 21:36:22,{},aeaffd1a,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",74,0c1a7e95-fabe-40c0-a7ae-b49b60ab3835,7,13,39,,,,ErrorRecord,ErrorRecord
31,2022-11-30 21:36:27,{},3d799d54,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",75,e79a89c6-04d0-4e18-b29c-7de6d6a56077,8,12,40,,,,ErrorRecord,ErrorRecord
32,2022-11-30 21:36:32,{},a3ed165c,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",76,a07dd637-6c35-4afc-a353-63c358d71a69,5,18,41,,,,ErrorRecord,ErrorRecord
33,2022-11-30 21:36:38,{},6c172b44,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",77,75835f57-beae-49cb-a3e1-af3805f2178c,1,16,42,,,,ErrorRecord,ErrorRecord
34,2022-11-30 21:36:43,{},335ed135,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",78,eba54c04-ea42-43d4-973f-db8cc3106fe7,6,10,43,,,,ErrorRecord,ErrorRecord
35,2022-11-30 21:36:48,{},bca1e376,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",79,5bf8dfc1-1016-4ea3-b1be-1cc20956caa5,4,11,44,,,,ErrorRecord,ErrorRecord
36,2022-11-30 21:36:52,{},a7482401,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",80,912e9154-b8eb-49d3-82ff-244e5517af2f,9,14,45,,,,ErrorRecord,ErrorRecord
37,2022-11-30 21:38:12,{},97b8c8ec,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",96,934e7f4e-86a9-4d03-b83c-12480d7f047a,3,17,46,,,,ErrorRecord,ErrorRecord
38,2022-11-30 21:38:17,{},7df531e1,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",97,ad6f300b-4896-4eed-9b99-598d09153f69,8,12,47,,,,ErrorRecord,ErrorRecord
39,2022-11-30 21:38:22,{},af5b73ea,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",98,a41ae7c2-424b-4bec-8033-f76ba229f071,9,14,48,,,,ErrorRecord,ErrorRecord
40,2022-11-30 21:38:27,{},7bd7bc50,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",99,eec7e44d-548d-4ddd-b54a-b4eddead6861,5,18,49,,,,ErrorRecord,ErrorRecord
41,2022-11-30 21:38:32,{},238293c2,TypeError,'int' object is not subscriptable,"Traceback (most recent call last):
  File ""/PsyNet/psynet/experiment.py"", line 869, in process_response
    self.timeline.advance_page(self, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1518, in advance_page
    new_elt = self.get_current_elt(experiment, participant)
  File ""/PsyNet/psynet/utils.py"", line 179, in wrapper
    res = fun(*args, **kwargs)
  File ""/PsyNet/psynet/timeline.py"", line 1489, in get_current_elt
    resolved = selected_elt.resolve(experiment, participant, position)
  File ""/PsyNet/psynet/timeline.py"", line 1175, in resolve
    res = call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/PsyNet/psynet/trial/main.py"", line 812, in <lambda>
    lambda experiment, participant: participant.current_trial._show_trial(
  File ""/PsyNet/psynet/trial/main.py"", line 836, in _show_trial
    return call_function_with_context(
  File ""/PsyNet/psynet/utils.py"", line 118, in call_function_with_context
    return call_function(function, *args, **new_kwargs)
  File ""/PsyNet/psynet/utils.py"", line 77, in call_function
    return function(*args, **kwargs)
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in show_trial
    options = [option[""content""] for option in self.definition]
  File ""/tmp/dallinger_develop/experiment.py"", line 264, in <listcomp>
    options = [option[""content""] for option in self.definition]
TypeError: 'int' object is not subscriptable
",100,fbb7eea7-107d-4ca9-9fb5-d311c847a548,4,11,50,,,,ErrorRecord,ErrorRecord
